iter	Accuracy	Logloss
628	0.8231154419	0.3958882462
629	0.8231154419	0.3958452294
630	0.8235214508	0.3957755018
631	0.8233861145	0.3956802036
632	0.8236567871	0.395568153
633	0.8237921234	0.3954280401
634	0.8237921234	0.395370707
635	0.8237921234	0.3953017515
636	0.8239274597	0.3952677704
637	0.8239274597	0.3951405073
638	0.8237921234	0.3949768814
639	0.8239274597	0.3948402228
640	0.8239274597	0.3947994667
641	0.8241981324	0.3947091601
642	0.824062796	0.3946781954
643	0.8241981324	0.3946073869
644	0.8241981324	0.3945678735
645	0.8241981324	0.3945266944
646	0.8239274597	0.3943151577
647	0.8239274597	0.3942943803
648	0.8237921234	0.394261397
649	0.824062796	0.39418166
650	0.824062796	0.3941738251
651	0.8239274597	0.394139961
652	0.8243334687	0.3940734256
653	0.8243334687	0.3940501381
654	0.8241981324	0.3939823901
655	0.8241981324	0.3937838841
656	0.8243334687	0.3936171273
657	0.8241981324	0.3935374036
658	0.8243334687	0.3934042886
659	0.8247394776	0.393235121
660	0.8247394776	0.3931687458
661	0.8251454865	0.3930751376
662	0.8254161592	0.3929864146
663	0.8252808228	0.3928702256
664	0.8252808228	0.3926517014
665	0.8254161592	0.3925104476
666	0.8252808228	0.3923396632
667	0.8254161592	0.3921739815
668	0.8256868318	0.392032341
669	0.8256868318	0.3919583233
670	0.8258221681	0.3917014108
671	0.8263635133	0.391649269
672	0.8260928407	0.3916169986
673	0.826228177	0.3914370359
674	0.8263635133	0.3913872699
675	0.8263635133	0.391379054
676	0.826634186	0.3912047828
677	0.826634186	0.3911853485
678	0.8267695223	0.3911074425
679	0.8269048586	0.3910477347
680	0.8270401949	0.3909076751
681	0.8271755312	0.3907140974
682	0.8273108675	0.3907096461
683	0.8274462038	0.3906457075
684	0.8274462038	0.3905462709
685	0.8273108675	0.3905356901
686	0.8269048586	0.3903936367
687	0.8269048586	0.3903128543
688	0.8269048586	0.3902879081
689	0.8270401949	0.3902320564
