iter	Passed	Remaining
663	20383	10314
664	20437	10295
665	20459	10260
666	20475	10222
667	20494	10185
668	20516	10150
669	20543	10118
670	20568	10085
671	20598	10054
672	20649	10033
673	20699	10011
674	20718	9975
675	20743	9942
676	20763	9906
677	20789	9873
678	20810	9838
679	20845	9809
680	20897	9789
681	20965	9775
682	20994	9744
683	21030	9715
684	21063	9686
685	21127	9670
686	21185	9652
687	21211	9619
688	21240	9587
689	21264	9553
690	21285	9518
691	21344	9499
692	21447	9501
693	21537	9496
694	21587	9473
695	21638	9451
696	21686	9427
697	21780	9423
698	21843	9406
699	21890	9381
700	21979	9374
701	22091	9377
702	22164	9363
703	22219	9342
704	22250	9310
705	22280	9278
706	22306	9244
707	22341	9214
708	22368	9180
709	22390	9145
710	22418	9112
711	22453	9082
712	22471	9045
713	22496	9011
714	22513	8973
715	22532	8937
716	22557	8903
717	22584	8870
718	22618	8839
719	22646	8807
720	22667	8771
721	22686	8735
722	22713	8702
723	22737	8668
724	22765	8635
725	22790	8601
726	22814	8567
727	22844	8535
728	22910	8516
729	22986	8501
730	23063	8487
731	23097	8456
732	23134	8426
733	23192	8404
734	23229	8375
735	23293	8355
736	23388	8346
737	23439	8321
738	23463	8286
739	23514	8261
740	23587	8244
741	23645	8221
742	23665	8185
743	23687	8150
744	23716	8117
745	23756	8088
746	23782	8054
747	23802	8019
748	23824	7983
749	23852	7950
750	23873	7915
751	23893	7879
752	23917	7845
753	23939	7810
754	23973	7779
755	24004	7747
756	24023	7711
757	24042	7675
758	24062	7640
759	24083	7605
760	24103	7570
761	24158	7545
762	24200	7517
763	24233	7485
764	24251	7449
765	24271	7414
766	24290	7379
767	24313	7344
768	24340	7311
769	24365	7277
770	24441	7259
771	24535	7246
772	24579	7217
773	24637	7193
774	24682	7165
775	24711	7133
776	24731	7097
777	24766	7066
778	24787	7032
779	24813	6998
780	24886	6978
781	24937	6951
782	24960	6917
783	24985	6883
784	25007	6849
785	25072	6826
786	25127	6800
787	25212	6783
788	25257	6754
789	25284	6721
790	25340	6695
791	25396	6669
792	25440	6640
793	25477	6609
794	25499	6575
795	25520	6540
796	25555	6509
797	25576	6474
798	25598	6439
799	25619	6404
800	25635	6368
801	25663	6335
802	25733	6313
803	25799	6289
804	25824	6255
805	25859	6224
806	25902	6194
807	25939	6163
808	25960	6129
809	25987	6095
810	26027	6065
811	26090	6040
812	26140	6012
813	26160	5977
814	26186	5944
815	26209	5909
816	26239	5877
817	26293	5850
818	26366	5826
819	26463	5809
820	26483	5774
821	26514	5741
822	26551	5710
823	26567	5674
824	26587	5639
825	26619	5607
826	26651	5575
827	26670	5540
828	26691	5505
829	26719	5472
830	26747	5439
831	26765	5404
832	26808	5374
833	26834	5341
834	26856	5307
835	26877	5272
836	26912	5241
837	26937	5207
838	26960	5173
839	26974	5137
840	26994	5103
841	27012	5068
842	27041	5036
843	27066	5002
844	27090	4969
845	27108	4934
846	27138	4902
847	27158	4868
848	27177	4833
849	27195	4799
850	27218	4765
851	27257	4734
852	27287	4702
853	27310	4668
854	27337	4636
855	27362	4602
856	27394	4571
857	27467	4545
858	27519	4517
859	27566	4487
860	27607	4456
861	27701	4434
862	27775	4409
863	27812	4377
864	27835	4344
865	27872	4312
866	27966	4290
867	28047	4265
868	28072	4231
869	28091	4197
870	28125	4165
871	28182	4136
872	28213	4104
873	28251	4072
874	28274	4039
875	28309	4007
876	28337	3974
877	28354	3939
878	28372	3905
879	28392	3871
880	28417	3838
881	28436	3804
882	28480	3773
883	28509	3741
884	28542	3708
885	28582	3677
886	28654	3650
887	28712	3621
888	28738	3588
889	28758	3554
890	28780	3520
891	28831	3490
892	28894	3462
893	28953	3432
894	29044	3407
895	29081	3375
896	29116	3343
897	29137	3309
898	29164	3276
899	29190	3243
900	29216	3210
901	29238	3176
902	29263	3143
903	29283	3109
904	29308	3076
905	29333	3043
906	29361	3010
907	29388	2977
908	29409	2944
909	29446	2912
910	29478	2879
911	29503	2846
912	29532	2814
913	29583	2783
914	29645	2753
915	29670	2720
916	29699	2688
917	29753	2657
918	29821	2628
919	29878	2598
920	29956	2569
921	30036	2541
922	30084	2509
923	30150	2479
924	30187	2447
925	30214	2414
926	30242	2381
927	30274	2348
928	30307	2316
929	30374	2286
930	30450	2256
931	30534	2227
932	30616	2198
933	30679	2167
934	30741	2137
935	30778	2104
936	30826	2072
937	30900	2042
938	30973	2012
939	31003	1978
940	31046	1946
941	31073	1913
942	31119	1881
943	31144	1847
944	31169	1814
945	31207	1781
946	31247	1748
947	31282	1715
948	31311	1682
949	31332	1649
950	31375	1616
951	31407	1583
952	31431	1550
953	31462	1517
954	31489	1483
955	31528	1451
956	31564	1418
957	31594	1385
958	31624	1352
959	31650	1318
960	31689	1286
961	31737	1253
962	31820	1222
963	31861	1189
964	31902	1157
965	31971	1125
966	32025	1092
967	32063	1059
968	32089	1026
969	32116	993
970	32141	959
971	32171	926
972	32208	893
973	32232	860
974	32294	828
975	32363	795
976	32403	762
977	32427	729
978	32470	696
979	32519	663
980	32576	630
981	32674	598
982	32761	566
983	32800	533
984	32831	499
985	32870	466
986	32952	434
987	32988	400
988	33012	367
989	33041	333
990	33079	300
991	33112	267
992	33136	233
993	33160	200
994	33196	166
995	33234	133
996	33261	100
997	33287	66
998	33313	33
999	33367	0
