iter	Passed	Remaining
780	3418	958
781	3423	954
782	3428	950
783	3434	946
784	3438	941
785	3442	937
786	3446	932
787	3451	928
788	3455	924
789	3458	919
790	3462	914
791	3466	910
792	3470	905
793	3474	901
794	3478	896
795	3481	892
796	3485	887
797	3489	883
798	3493	878
799	3498	874
800	3502	870
801	3505	865
802	3511	861
803	3514	856
804	3518	852
805	3522	847
806	3526	843
807	3529	838
808	3534	834
809	3538	829
810	3542	825
811	3546	821
812	3549	816
813	3554	812
814	3558	807
815	3562	803
816	3567	799
817	3571	794
818	3576	790
819	3581	786
820	3585	781
821	3589	777
822	3593	772
823	3597	768
824	3601	763
825	3605	759
826	3609	755
827	3612	750
828	3617	746
829	3621	741
830	3625	737
831	3629	732
832	3633	728
833	3637	723
834	3640	719
835	3644	714
836	3648	710
837	3652	706
838	3656	701
839	3660	697
840	3664	692
841	3668	688
842	3672	684
843	3676	679
844	3681	675
845	3685	670
846	3689	666
847	3694	662
848	3699	657
849	3703	653
850	3708	649
851	3712	644
852	3717	640
853	3721	636
854	3725	631
855	3728	627
856	3732	622
857	3736	618
858	3740	613
859	3744	609
860	3747	605
861	3751	600
862	3755	596
863	3759	591
864	3763	587
865	3768	583
866	3772	578
867	3776	574
868	3780	569
869	3784	565
870	3787	560
871	3791	556
872	3794	552
873	3798	547
874	3802	543
875	3806	538
876	3811	534
877	3816	530
878	3820	525
879	3824	521
880	3829	517
881	3833	512
882	3838	508
883	3842	504
884	3845	499
885	3849	495
886	3853	490
887	3857	486
888	3860	482
889	3865	477
890	3868	473
891	3872	468
892	3876	464
893	3880	460
894	3884	455
895	3888	451
896	3891	446
897	3895	442
898	3899	438
899	3903	433
900	3907	429
901	3911	424
902	3915	420
903	3922	416
904	3929	412
905	3934	408
906	3938	403
907	3943	399
908	3948	395
909	3952	390
910	3956	386
911	3961	382
912	3965	377
913	3969	373
914	3973	369
915	3977	364
916	3982	360
917	3986	356
918	3989	351
919	3993	347
920	3997	342
921	4001	338
922	4006	334
923	4009	329
924	4014	325
925	4018	321
926	4021	316
927	4026	312
928	4030	308
929	4034	303
930	4037	299
931	4042	294
932	4046	290
933	4050	286
934	4055	281
935	4059	277
936	4063	273
937	4067	268
938	4073	264
939	4077	260
940	4081	255
941	4086	251
942	4090	247
943	4095	242
944	4099	238
945	4103	234
946	4107	229
947	4110	225
948	4114	221
949	4118	216
950	4121	212
951	4125	208
952	4129	203
953	4133	199
954	4137	194
