iter	Accuracy	Logloss
377	0.8639365918	0.3509920661
378	0.8639365918	0.3509490156
379	0.8639365918	0.3506151957
380	0.8639365918	0.3505588338
381	0.8639365918	0.350475294
382	0.8639365918	0.3502726282
383	0.8639365918	0.3502041061
384	0.8639365918	0.3501860308
385	0.8652575958	0.3500852716
386	0.8652575958	0.3498205462
387	0.8665785997	0.3493316623
388	0.8665785997	0.3492771135
389	0.8665785997	0.3491219817
390	0.8665785997	0.3490230119
391	0.8665785997	0.3489821531
392	0.8665785997	0.3489211814
393	0.8665785997	0.3484743148
394	0.8678996037	0.3483550919
395	0.8678996037	0.3481069792
396	0.8678996037	0.3480730553
397	0.8652575958	0.3477821221
398	0.8652575958	0.3477426701
399	0.8652575958	0.3477182524
400	0.8652575958	0.3477084808
401	0.8652575958	0.3476567379
402	0.8652575958	0.3476196515
403	0.8652575958	0.3476036103
404	0.8665785997	0.347418097
405	0.8665785997	0.347157527
406	0.8678996037	0.3468391858
407	0.8665785997	0.3467765899
408	0.8652575958	0.3466698645
409	0.8665785997	0.3463507525
410	0.8652575958	0.3461828619
411	0.8665785997	0.345944737
412	0.8665785997	0.3457811757
413	0.8652575958	0.3454807486
414	0.8652575958	0.34489618
415	0.8665785997	0.3448584184
416	0.8665785997	0.3448217134
417	0.8665785997	0.3447838735
418	0.8665785997	0.3446571459
419	0.8665785997	0.3445860868
420	0.8665785997	0.3444331237
421	0.8665785997	0.344419072
422	0.8665785997	0.3444051583
423	0.8665785997	0.3443764535
424	0.8665785997	0.3443028289
425	0.8665785997	0.3440237691
426	0.8678996037	0.3439869164
427	0.8678996037	0.343818923
428	0.8678996037	0.3436859623
429	0.8665785997	0.3434091706
430	0.8665785997	0.3432718526
431	0.8678996037	0.343002166
432	0.8678996037	0.3424769441
433	0.8678996037	0.3423416946
434	0.8692206077	0.3422292049
435	0.8678996037	0.3419309298
436	0.8692206077	0.341813496
437	0.8692206077	0.3417525579
438	0.8692206077	0.3416553862
439	0.8692206077	0.3416361715
440	0.8678996037	0.3415808089
441	0.8678996037	0.3415641142
442	0.8678996037	0.3413651077
443	0.8678996037	0.3413640892
444	0.8678996037	0.3412663167
445	0.8665785997	0.3411196017
446	0.8665785997	0.3410199825
447	0.8665785997	0.3409647684
448	0.8692206077	0.3406663358
449	0.8692206077	0.3406373014
450	0.8692206077	0.3404685055
451	0.8692206077	0.3404353282
452	0.8692206077	0.3404081184
453	0.8692206077	0.340115186
454	0.8692206077	0.3398626841
455	0.8678996037	0.3397663804
456	0.8692206077	0.3396965042
457	0.8678996037	0.3395008621
458	0.8678996037	0.3394165629
459	0.8678996037	0.3393849971
460	0.8678996037	0.3392597119
461	0.8678996037	0.3392070263
462	0.8678996037	0.3391478529
463	0.8678996037	0.3389255905
464	0.8678996037	0.3389159625
465	0.8678996037	0.3386726066
466	0.8692206077	0.3384734816
467	0.8678996037	0.3380232378
468	0.8678996037	0.3379943899
469	0.8678996037	0.3379442632
470	0.8678996037	0.3379089595
471	0.8678996037	0.3378198013
472	0.8678996037	0.337791128
473	0.8678996037	0.3377504619
474	0.8665785997	0.337482717
475	0.8665785997	0.3373789839
476	0.8665785997	0.3369559666
477	0.8665785997	0.3369550292
478	0.8665785997	0.3369286569
479	0.8665785997	0.336874757
480	0.8665785997	0.3368425017
481	0.8665785997	0.3366594146
482	0.8665785997	0.3366291528
483	0.8665785997	0.3366283933
484	0.8678996037	0.3364441019
485	0.8678996037	0.3362373902
486	0.8678996037	0.3362210441
487	0.8665785997	0.3355501299
488	0.8665785997	0.3354197109
489	0.8665785997	0.3353731992
490	0.8665785997	0.3353436561
491	0.8678996037	0.334911847
492	0.8678996037	0.3347861348
493	0.8678996037	0.3347540683
494	0.8678996037	0.3345369867
495	0.8678996037	0.3344409659
496	0.8692206077	0.3344012849
497	0.8692206077	0.3343647646
498	0.8692206077	0.3342923084
499	0.8678996037	0.3336690592
500	0.8678996037	0.3336395483
501	0.8692206077	0.3334378323
502	0.8692206077	0.333425162
503	0.8692206077	0.3333288451
504	0.8692206077	0.3333131786
505	0.8692206077	0.3332850522
506	0.8692206077	0.3331416863
507	0.8692206077	0.3328506666
508	0.8692206077	0.3328087404
509	0.8692206077	0.3327827003
510	0.8678996037	0.3327007966
511	0.8678996037	0.3326983436
512	0.8678996037	0.3326003806
513	0.8678996037	0.332540441
514	0.8678996037	0.332394243
515	0.8678996037	0.3323262673
516	0.8678996037	0.3321739881
517	0.8678996037	0.3321059015
518	0.8678996037	0.3320949875
519	0.8692206077	0.3320748992
520	0.8692206077	0.3318330824
521	0.8692206077	0.331792
522	0.8692206077	0.3316937401
523	0.8692206077	0.3315371469
524	0.8692206077	0.3315094908
525	0.8692206077	0.331053219
526	0.8705416116	0.3309117765
527	0.8705416116	0.3308991714
528	0.8692206077	0.3306826776
529	0.8692206077	0.3301027001
530	0.8692206077	0.3300584974
531	0.8692206077	0.3300295998
532	0.8692206077	0.329987864
533	0.8692206077	0.3299005606
534	0.8692206077	0.3298689624
535	0.8692206077	0.3296371302
536	0.8692206077	0.3296111385
537	0.8692206077	0.3294205463
538	0.8692206077	0.3294081847
539	0.8692206077	0.3293978165
540	0.8692206077	0.3293530137
541	0.8692206077	0.3291935678
542	0.8705416116	0.329156373
543	0.8705416116	0.3291373493
544	0.8718626156	0.3291082692
545	0.8718626156	0.3290642496
546	0.8705416116	0.3290400266
547	0.8718626156	0.3289659677
548	0.8731836196	0.328896616
549	0.8731836196	0.3287797895
550	0.8731836196	0.3286840554
551	0.8718626156	0.3285083645
552	0.8718626156	0.3279680393
553	0.8731836196	0.3277659473
554	0.8731836196	0.3273651713
555	0.8731836196	0.3272997402
556	0.8731836196	0.3269194243
557	0.8731836196	0.3267719194
558	0.8758256275	0.3264683209
559	0.8758256275	0.326458677
560	0.8745046235	0.3261077762
561	0.8758256275	0.3258820545
562	0.8745046235	0.3256896428
563	0.8745046235	0.3255393859
564	0.8745046235	0.3255128252
565	0.8745046235	0.325394822
566	0.8745046235	0.3253403493
567	0.8745046235	0.325255215
568	0.8745046235	0.3251400654
569	0.8745046235	0.3249581262
570	0.8745046235	0.3249577422
571	0.8745046235	0.3249444042
572	0.8745046235	0.3248640525
573	0.8745046235	0.3248105151
574	0.8758256275	0.3246411616
575	0.8758256275	0.3245094961
576	0.8758256275	0.3244151643
577	0.8758256275	0.3242354433
578	0.8758256275	0.3241445436
579	0.8758256275	0.3239307368
580	0.8758256275	0.3235774224
581	0.8758256275	0.3235197343
582	0.8758256275	0.3232851505
583	0.8758256275	0.3230419451
584	0.8771466314	0.3229482829
585	0.8771466314	0.3228229412
586	0.8771466314	0.3227607399
587	0.8771466314	0.3226318135
588	0.8771466314	0.322536049
589	0.8771466314	0.3224926738
590	0.8771466314	0.3223977234
591	0.8771466314	0.3222579475
592	0.8771466314	0.3222244588
593	0.8771466314	0.3221985814
