iter	Passed	Remaining
147	641	3694
148	651	3722
149	662	3751
150	666	3747
151	670	3742
152	675	3739
153	679	3730
154	686	3743
155	692	3747
156	696	3740
157	699	3729
158	705	3731
159	709	3725
160	714	3725
161	720	3728
162	726	3728
163	729	3718
164	735	3719
165	737	3705
166	740	3692
167	743	3681
168	745	3668
169	751	3669
170	756	3668
171	759	3656
172	764	3653
173	769	3651
174	771	3638
175	774	3628
176	777	3612
177	780	3602
178	782	3588
179	785	3579
180	788	3569
181	792	3559
182	795	3550
183	797	3536
184	799	3524
185	803	3516
186	807	3509
187	810	3499
188	815	3501
189	818	3489
190	821	3480
191	824	3469
192	830	3474
193	837	3479
194	839	3464
195	842	3455
196	845	3446
197	851	3449
198	855	3443
199	864	3457
200	871	3466
201	876	3463
202	880	3456
203	885	3455
204	889	3449
205	893	3443
206	897	3439
207	901	3431
208	905	3426
209	909	3421
210	914	3420
211	918	3415
212	922	3408
213	925	3397
214	927	3388
215	930	3378
216	933	3368
217	936	3358
218	939	3348
219	941	3337
220	944	3327
221	946	3317
222	949	3308
223	951	3296
224	953	3284
225	956	3276
226	958	3265
227	961	3254
228	963	3243
229	965	3233
230	967	3221
231	970	3212
232	972	3201
233	974	3190
234	977	3181
235	979	3171
236	981	3161
237	984	3151
238	986	3141
239	989	3132
240	992	3124
241	994	3113
242	997	3106
243	999	3097
244	1002	3088
245	1004	3078
246	1006	3067
247	1008	3057
248	1010	3048
249	1014	3042
250	1017	3037
251	1020	3029
252	1023	3021
253	1026	3014
254	1028	3006
255	1032	2999
256	1034	2991
257	1037	2983
258	1039	2975
259	1047	2981
260	1051	2977
261	1055	2974
262	1062	2976
263	1068	2977
264	1074	2979
265	1078	2976
266	1082	2972
267	1087	2970
268	1092	2968
269	1096	2963
270	1107	2978
271	1113	2981
272	1121	2987
273	1127	2987
274	1134	2989
275	1141	2993
276	1144	2986
277	1147	2979
278	1150	2973
279	1153	2965
280	1156	2958
281	1159	2951
282	1162	2945
283	1165	2938
284	1169	2934
285	1172	2928
286	1176	2921
287	1178	2913
288	1182	2910
289	1185	2902
290	1188	2896
291	1191	2888
292	1194	2882
293	1197	2875
294	1199	2867
295	1203	2862
296	1207	2857
297	1211	2853
298	1214	2846
299	1217	2839
300	1219	2831
301	1222	2825
302	1225	2819
303	1229	2814
304	1234	2812
305	1239	2810
306	1244	2808
307	1249	2808
308	1254	2805
309	1259	2802
310	1262	2797
311	1265	2791
312	1269	2785
313	1272	2779
314	1274	2772
315	1277	2765
316	1283	2765
317	1293	2774
318	1297	2769
319	1304	2772
320	1310	2771
321	1314	2766
322	1317	2761
323	1321	2756
324	1324	2751
325	1327	2745
326	1330	2737
327	1332	2731
328	1335	2724
329	1338	2717
330	1340	2710
331	1343	2703
332	1346	2697
333	1350	2692
334	1354	2688
335	1357	2682
336	1363	2683
337	1367	2678
338	1370	2672
339	1373	2665
340	1376	2660
341	1379	2653
342	1386	2655
343	1391	2653
344	1396	2650
345	1399	2645
346	1404	2642
347	1408	2638
348	1410	2631
349	1413	2625
350	1417	2620
351	1420	2615
352	1424	2611
353	1427	2605
354	1430	2599
355	1434	2594
356	1436	2587
357	1439	2581
358	1443	2576
359	1446	2570
360	1450	2566
361	1453	2561
362	1456	2556
363	1459	2549
364	1462	2544
365	1466	2539
366	1469	2534
367	1472	2528
368	1475	2523
369	1478	2517
370	1480	2510
371	1484	2506
372	1486	2499
373	1490	2494
374	1492	2488
375	1496	2482
376	1500	2479
377	1506	2478
378	1510	2475
379	1516	2474
380	1521	2472
381	1525	2467
382	1531	2466
383	1534	2461
384	1539	2458
385	1542	2453
386	1545	2448
387	1548	2442
388	1551	2437
389	1554	2431
390	1558	2427
391	1561	2422
392	1565	2417
393	1568	2412
394	1571	2406
395	1574	2401
396	1578	2396
397	1581	2391
398	1583	2385
399	1586	2379
400	1589	2374
401	1592	2369
402	1595	2363
403	1599	2359
404	1602	2354
405	1606	2350
406	1609	2344
407	1613	2340
408	1615	2334
409	1619	2330
410	1625	2329
411	1631	2328
412	1637	2326
413	1642	2324
414	1647	2322
415	1654	2322
416	1678	2346
417	1682	2342
418	1687	2339
419	1691	2336
420	1695	2331
421	1700	2328
422	1702	2322
423	1705	2316
424	1708	2311
425	1711	2306
426	1714	2300
427	1717	2295
428	1720	2289
429	1725	2287
430	1728	2282
431	1731	2277
432	1734	2271
433	1737	2266
434	1740	2260
435	1743	2255
436	1746	2249
437	1749	2244
438	1753	2240
439	1760	2240
440	1766	2239
441	1770	2235
442	1774	2230
443	1777	2226
444	1782	2222
445	1787	2219
446	1791	2216
447	1796	2212
448	1800	2209
449	1806	2207
450	1811	2204
451	1815	2201
452	1820	2198
453	1825	2195
454	1829	2191
455	1834	2188
456	1841	2187
457	1844	2182
458	1847	2177
459	1851	2173
460	1859	2173
461	1863	2169
462	1865	2163
463	1868	2157
464	1871	2152
465	1873	2146
466	1876	2141
467	1878	2135
468	1881	2130
469	1886	2126
470	1891	2124
471	1896	2121
472	1901	2118
473	1906	2115
474	1909	2111
475	1913	2106
476	1916	2100
477	1920	2097
478	1924	2093
479	1927	2088
480	1932	2085
481	1935	2080
482	1938	2075
483	1941	2070
484	1945	2066
485	1951	2064
486	1955	2059
487	1958	2055
488	1966	2055
489	1974	2055
490	1981	2054
491	1985	2049
492	1988	2044
493	1997	2045
494	2010	2050
495	2025	2057
496	2036	2061
497	2047	2064
498	2056	2064
499	2060	2060
500	2066	2058
501	2071	2055
502	2077	2052
503	2081	2048
504	2086	2044
505	2089	2040
506	2094	2036
507	2097	2031
508	2100	2026
509	2103	2020
510	2106	2015
511	2108	2009
512	2111	2004
513	2114	1998
514	2116	1993
515	2119	1988
516	2122	1982
517	2124	1977
518	2127	1971
519	2129	1966
520	2132	1960
521	2135	1955
522	2138	1950
523	2142	1946
524	2146	1941
525	2149	1936
526	2151	1931
527	2154	1925
528	2156	1920
529	2159	1915
530	2161	1909
531	2164	1904
532	2167	1899
533	2170	1894
534	2174	1889
535	2178	1886
536	2181	1881
537	2184	1876
538	2188	1872
539	2192	1867
540	2195	1862
541	2199	1858
542	2204	1854
543	2208	1851
544	2212	1846
545	2216	1842
546	2220	1839
547	2223	1834
548	2227	1829
549	2229	1824
550	2233	1819
551	2235	1814
552	2238	1809
553	2263	1822
554	2274	1823
555	2276	1817
556	2278	1812
557	2286	1811
558	2289	1806
559	2292	1801
560	2298	1798
561	2303	1795
562	2306	1789
563	2310	1786
564	2313	1781
565	2317	1776
566	2320	1771
567	2325	1768
568	2328	1763
569	2333	1760
570	2338	1756
571	2342	1753
572	2353	1753
573	2359	1751
574	2365	1748
575	2369	1744
576	2373	1739
577	2376	1734
578	2379	1729
579	2381	1724
580	2384	1719
581	2387	1714
582	2390	1709
583	2393	1704
584	2396	1700
585	2398	1694
586	2401	1689
587	2404	1684
588	2408	1680
589	2411	1675
590	2414	1671
591	2417	1666
592	2420	1661
593	2422	1655
594	2425	1650
595	2428	1645
596	2431	1641
597	2433	1636
598	2436	1631
599	2438	1625
600	2442	1621
601	2447	1618
602	2452	1614
603	2457	1611
604	2467	1611
605	2476	1610
606	2481	1606
607	2486	1603
608	2496	1602
609	2509	1604
610	2525	1607
611	2548	1615
612	2555	1613
613	2568	1614
614	2573	1611
615	2579	1607
616	2583	1603
617	2587	1599
618	2592	1595
619	2599	1593
620	2604	1589
621	2609	1586
622	2615	1582
623	2620	1578
624	2625	1575
625	2629	1570
626	2633	1566
627	2639	1563
628	2643	1559
629	2647	1554
630	2651	1550
631	2653	1545
632	2656	1540
633	2660	1535
634	2664	1531
635	2667	1526
636	2672	1522
637	2677	1519
638	2685	1517
639	2693	1515
640	2699	1511
641	2704	1507
642	2707	1503
643	2710	1498
644	2713	1493
645	2717	1488
646	2720	1484
647	2723	1479
648	2726	1474
649	2729	1469
650	2732	1465
651	2735	1460
652	2738	1455
653	2742	1450
654	2744	1445
655	2748	1441
656	2751	1436
657	2754	1431
658	2757	1427
659	2761	1422
660	2764	1418
661	2767	1413
662	2771	1408
663	2774	1404
664	2778	1399
665	2782	1395
666	2786	1390
667	2788	1386
668	2795	1383
669	2800	1379
670	2805	1375
671	2811	1372
672	2816	1368
673	2822	1365
674	2825	1360
675	2833	1358
676	2842	1356
677	2847	1352
678	2852	1348
679	2857	1344
680	2862	1340
681	2867	1336
682	2872	1333
683	2876	1328
684	2879	1324
685	2884	1320
686	2888	1316
687	2893	1312
688	2896	1307
689	2899	1302
690	2903	1298
691	2906	1293
692	2908	1288
693	2911	1283
694	2914	1279
695	2917	1274
696	2921	1269
697	2924	1265
698	2927	1260
699	2930	1256
700	2934	1251
701	2937	1246
702	2940	1242
703	2943	1237
704	2947	1233
705	2951	1228
706	2954	1224
707	2961	1221
708	2972	1219
709	2983	1218
710	2998	1218
711	3010	1217
712	3014	1213
713	3018	1208
714	3026	1206
715	3033	1203
716	3042	1201
717	3052	1198
718	3060	1196
719	3066	1192
720	3071	1188
721	3078	1185
722	3092	1184
723	3099	1181
724	3103	1177
725	3105	1172
726	3109	1167
727	3113	1163
728	3116	1158
729	3121	1154
730	3125	1150
731	3129	1145
732	3137	1142
733	3144	1139
734	3151	1136
735	3156	1132
736	3161	1128
737	3184	1130
738	3193	1127
739	3200	1124
740	3214	1123
741	3229	1122
742	3237	1119
743	3243	1115
744	3246	1111
745	3250	1106
746	3254	1102
747	3258	1097
748	3262	1093
749	3265	1088
750	3268	1083
751	3271	1078
752	3274	1073
753	3277	1069
754	3282	1065
755	3288	1061
756	3297	1058
757	3306	1055
758	3314	1052
759	3319	1048
760	3323	1043
761	3331	1040
762	3338	1036
763	3349	1034
764	3355	1030
765	3365	1028
766	3370	1023
767	3381	1021
768	3388	1017
769	3396	1014
770	3401	1010
771	3406	1005
772	3408	1000
773	3411	996
774	3415	991
775	3419	986
776	3424	982
777	3427	977
778	3430	973
779	3434	968
780	3437	963
781	3441	959
782	3450	956
783	3457	952
784	3463	948
785	3470	945
786	3475	940
787	3482	937
788	3491	933
789	3497	929
790	3501	925
791	3506	920
792	3510	916
793	3514	911
794	3518	907
795	3523	902
796	3527	898
797	3531	893
798	3535	889
799	3539	884
800	3543	880
801	3546	875
802	3549	870
803	3552	866
804	3555	861
805	3558	856
806	3561	851
807	3564	847
808	3567	842
809	3570	837
810	3573	832
811	3577	828
812	3581	823
813	3586	819
814	3591	815
815	3596	810
816	3600	806
817	3603	801
818	3608	797
819	3613	793
820	3618	788
821	3623	784
822	3628	780
823	3632	775
824	3636	771
825	3640	766
826	3645	762
827	3650	758
828	3656	754
829	3659	749
830	3672	746
831	3675	742
832	3678	737
833	3687	733
834	3695	730
835	3700	725
836	3704	721
837	3708	716
838	3713	712
839	3716	707
840	3719	703
841	3724	698
842	3727	694
843	3732	689
844	3737	685
845	3741	681
846	3746	676
847	3752	672
848	3756	668
849	3761	663
850	3770	660
851	3775	655
852	3781	651
853	3787	647
854	3796	643
855	3803	639
856	3815	636
857	3829	633
858	3840	630
859	3848	626
860	3855	622
861	3862	618
862	3867	613
863	3872	609
864	3883	606
865	3889	601
866	3895	597
867	3899	593
868	3903	588
869	3908	584
870	3915	579
871	3920	575
872	3924	570
873	3929	566
874	3933	561
875	3936	557
876	3939	552
877	3941	547
878	3944	542
879	3954	539
880	3961	535
881	3971	531
882	3983	527
883	3987	523
884	3990	518
885	3993	513
886	3996	509
887	3999	504
888	4002	499
889	4005	495
890	4009	490
891	4012	485
892	4016	481
893	4019	476
894	4022	471
895	4025	467
896	4028	462
897	4033	458
898	4036	453
899	4039	448
900	4042	444
901	4045	439
902	4052	435
903	4056	430
904	4066	426
905	4072	422
906	4085	418
907	4094	414
908	4099	410
909	4102	405
910	4105	401
911	4108	396
912	4116	392
913	4122	387
914	4131	383
915	4136	379
916	4139	374
917	4145	370
918	4150	365
919	4155	361
920	4157	356
921	4160	351
922	4163	347
923	4166	342
924	4168	338
925	4171	333
926	4175	328
927	4179	324
928	4183	319
929	4188	315
930	4192	310
931	4197	306
932	4201	301
933	4205	297
934	4208	292
935	4212	288
936	4216	283
937	4220	278
938	4224	274
939	4226	269
940	4229	265
941	4231	260
942	4234	255
943	4243	251
944	4247	247
945	4249	242
946	4252	238
947	4260	233
948	4266	229
949	4270	224
950	4273	220
951	4276	215
952	4281	211
953	4285	206
954	4288	202
955	4291	197
956	4295	193
957	4298	188
958	4302	183
959	4305	179
960	4308	174
961	4312	170
962	4316	165
963	4320	161
964	4325	156
965	4329	152
966	4332	147
967	4335	143
968	4339	138
969	4343	134
970	4346	129
971	4349	125
972	4352	120
973	4355	116
974	4358	111
975	4361	107
976	4364	102
977	4367	98
978	4369	93
979	4372	89
980	4375	84
981	4378	80
982	4381	75
983	4384	71
984	4387	66
985	4390	62
986	4393	57
987	4396	53
988	4399	48
989	4402	44
990	4405	40
991	4408	35
992	4411	31
993	4419	26
994	4424	22
995	4428	17
996	4433	13
997	4438	8
998	4444	4
999	4450	0
